Date,Adj Close,Close,High,Low,Open,Volume
2/18/2021,6617.200195,6617.200195,6721.799805,6591.399902,6710.899902,847018200
2/19/2021,6624,6624,6646.200195,6600.600098,6617.200195,976444700
2/22/2021,6612.200195,6612.200195,6624.700195,6545.899902,6624,846468100
2/23/2021,6625.899902,6625.899902,6675.399902,6555.899902,6612.200195,1154639900
2/24/2021,6659,6659,6669.899902,6572.299805,6625.899902,1141083000
2/25/2021,6652,6652,6702.899902,6644.700195,6659,852469800
2/26/2021,6483.399902,6483.399902,6652,6465.600098,6652,1279039900
3/1/2021,6588.5,6588.5,6612.700195,6483.399902,6483.399902,708419900
3/2/2021,6613.799805,6613.799805,6660.799805,6560.899902,6588.5,682614300
3/3/2021,6675.5,6675.5,6705.299805,6613.799805,6613.799805,937329300
3/4/2021,6650.899902,6650.899902,6675.5,6581.200195,6675.5,938807000
3/5/2021,6630.5,6630.5,6710.799805,6560.799805,6650.899902,1027477500
3/8/2021,6719.100098,6719.100098,6726.399902,6612.700195,6630.5,972755300
3/9/2021,6730.299805,6730.299805,6786.799805,6689.899902,6719.100098,952946800
3/10/2021,6725.600098,6725.600098,6740.799805,6677,6730.299805,725796800
3/11/2021,6737,6737,6755.299805,6699.299805,6725.600098,714706900
3/12/2021,6761.5,6761.5,6766.399902,6709,6737,706134500
3/15/2021,6749.700195,6749.700195,6804.899902,6723.700195,6761.5,670767900
3/16/2021,6803.600098,6803.600098,6812.799805,6749.600098,6749.700195,8494800
3/17/2021,6762.700195,6762.700195,6805.700195,6753.799805,6803.600098,8378200
3/18/2021,6779.700195,6779.700195,6791.799805,6740.5,6762.700195,825204500
3/19/2021,6708.700195,6708.700195,6779.700195,6664.600098,6779.700195,1819149000
3/22/2021,6726.100098,6726.100098,6732.700195,6651,6708.700195,811558900
3/23/2021,6699.200195,6699.200195,6726.100098,6664.799805,6726.100098,861618700
3/24/2021,6712.899902,6712.899902,6722.600098,6649.399902,6699.200195,942724200
3/25/2021,6674.799805,6674.799805,6729.899902,6618.600098,6712.899902,768539700
3/26/2021,6740.600098,6740.600098,6742.100098,6674.799805,6674.799805,748208300
3/29/2021,6736.200195,6736.200195,6758.799805,6705.399902,6740.600098,624496600
3/30/2021,6772.100098,6772.100098,6792.200195,6729.5,6736.200195,664395600
3/31/2021,6713.600098,6713.600098,6775.700195,6713.600098,6772.100098,854819600
4/1/2021,6737.299805,6737.299805,6766.5,6713.600098,6713.600098,592371100
4/6/2021,6823.600098,6823.600098,6843.700195,6737.299805,6737.299805,773873100
